trade_id,trader_id,ticker,trade_date,trade_time,side,quantity,price,trade_value
T00011554,TRD0037,GOOGL,2022-05-03,2022-05-03 09:31:00,SELL,1000,848.54,848537.6
T00011555,TRD0037,AAPL,2023-07-03,2023-07-03 09:24:00,SELL,1840,1365.33,2512207.88
T00011556,TRD0037,AAPL,2021-01-26,2021-01-26 12:54:00,BUY,2010,1723.97,3465187.83
T00011557,TRD0037,TSLA,2021-09-10,2021-09-10 13:26:00,SELL,2507,329.4,825806.77
T00011558,TRD0037,AMZN,2021-03-22,2021-03-22 09:23:00,SELL,805,726.42,584771.48
T00011559,TRD0037,AAPL,2022-02-11,2022-02-11 11:41:00,SELL,4133,1354.34,5597500.41
T00011560,TRD0037,TSLA,2025-09-29,2025-09-29 12:18:00,SELL,3081,837.81,2581298.2
T00011561,TRD0037,AAPL,2022-07-21,2022-07-21 14:36:00,SELL,3578,1112.2,3979460.6
T00011562,TRD0037,TSLA,2024-06-28,2024-06-28 10:22:00,BUY,3782,734.73,2778735.39
T00011563,TRD0037,HDFCBANK,2022-01-25,2022-01-25 14:43:00,SELL,1719,1638.84,2817174.35
T00011564,TRD0037,AMZN,2024-10-17,2024-10-17 12:53:00,SELL,2544,808.53,2056893.18
T00011565,TRD0037,HDFCBANK,2025-01-09,2025-01-09 14:13:00,SELL,1080,2730.87,2949338.94
T00011566,TRD0037,GOOGL,2023-09-14,2023-09-14 13:19:00,SELL,1200,958.07,1149681.13
T00011567,TRD0037,HDFCBANK,2021-06-22,2021-06-22 11:39:00,BUY,1594,1169.27,1863823.17
T00011568,TRD0037,MSFT,2021-09-03,2021-09-03 13:51:00,SELL,2546,1746.36,4446224.31
T00011569,TRD0037,AMZN,2025-07-15,2025-07-15 09:02:00,BUY,3720,856.91,3187712.22
T00011570,TRD0037,GOOGL,2022-04-27,2022-04-27 11:27:00,SELL,1342,817.67,1097313.37
T00011571,TRD0037,GOOGL,2021-03-02,2021-03-02 13:58:00,SELL,3875,535.32,2074375.85
T00011572,TRD0037,AMZN,2025-01-27,2025-01-27 11:34:00,SELL,4585,806.82,3699254.93
T00011573,TRD0037,TSLA,2023-06-06,2023-06-06 11:21:00,SELL,748,577.98,432329.72
T00011574,TRD0037,AAPL,2024-10-14,2024-10-14 12:04:00,BUY,1996,2501.17,4992326.89
T00011575,TRD0037,MSFT,2023-02-02,2023-02-02 12:01:00,SELL,4269,2915.42,12445930.23
T00011576,TRD0037,TSLA,2022-05-02,2022-05-02 10:11:00,SELL,4427,613.27,2714930.71
T00011577,TRD0037,MSFT,2022-09-09,2022-09-09 10:20:00,SELL,2061,2846.84,5867330.45
T00011578,TRD0037,TSLA,2023-03-13,2023-03-13 12:24:00,SELL,2556,509.65,1302675.33
T00011579,TRD0037,AMZN,2023-06-02,2023-06-02 13:01:00,SELL,2458,483.51,1188472.72
T00011580,TRD0037,AAPL,2022-04-14,2022-04-14 14:02:00,SELL,4271,1154.97,4932866.48
T00011581,TRD0037,MSFT,2021-02-10,2021-02-10 13:52:00,SELL,2884,1384.76,3993658.47
T00011582,TRD0037,TSLA,2023-03-08,2023-03-08 14:54:00,BUY,2136,465.81,994978.56
T00011583,TRD0037,AAPL,2022-04-20,2022-04-20 10:34:00,SELL,2233,1058.73,2364145.1
T00011584,TRD0037,AAPL,2021-11-26,2021-11-26 14:59:00,SELL,3661,1487.54,5445899.11
T00011585,TRD0037,AMZN,2022-03-07,2022-03-07 13:09:00,SELL,2895,580.67,1681037.26
T00011586,TRD0037,HDFCBANK,2021-09-10,2021-09-10 10:24:00,BUY,2346,1280.9,3005002.65
T00011587,TRD0037,AMZN,2023-02-14,2023-02-14 11:29:00,SELL,3813,467.82,1783794.44
T00011588,TRD0037,AMZN,2021-10-19,2021-10-19 14:07:00,BUY,1384,631.13,873485.99
T00011589,TRD0037,MSFT,2025-01-29,2025-01-29 09:55:00,SELL,2550,8804.77,22452152.0
T00011590,TRD0037,GOOGL,2022-08-31,2022-08-31 12:05:00,SELL,4196,1053.25,4419451.74
T00011591,TRD0037,RELIANCE,2021-07-20,2021-07-20 09:55:00,SELL,1956,1692.49,3310518.24
T00011592,TRD0037,MSFT,2025-03-10,2025-03-10 13:58:00,SELL,1137,9594.41,10908848.08
T00011593,TRD0037,TSLA,2021-03-01,2021-03-01 09:38:00,BUY,3341,333.95,1115736.48
T00011594,TRD0037,AAPL,2024-10-16,2024-10-16 10:55:00,SELL,4229,2498.86,10567691.25
T00011595,TRD0037,AMZN,2025-02-17,2025-02-17 13:02:00,SELL,4988,822.17,4100993.8
T00011596,TRD0037,AAPL,2025-02-27,2025-02-27 14:22:00,SELL,1446,3137.62,4537001.86
T00011597,TRD0037,AMZN,2022-03-28,2022-03-28 12:37:00,SELL,1662,518.67,862023.04
T00011598,TRD0037,TSLA,2025-01-17,2025-01-17 12:20:00,SELL,3469,948.81,3291423.12
T00011599,TRD0037,MSFT,2024-01-19,2024-01-19 12:58:00,BUY,807,3546.48,2862005.44
T00011600,TRD0037,GOOGL,2024-07-02,2024-07-02 11:00:00,BUY,3444,1114.89,3839686.19
T00011601,TRD0037,TSLA,2022-02-04,2022-02-04 09:45:00,SELL,1062,841.66,893844.49
T00011602,TRD0037,HDFCBANK,2024-08-06,2024-08-06 14:37:00,BUY,4937,2152.29,10625878.63
T00011603,TRD0037,MSFT,2025-01-07,2025-01-07 10:14:00,BUY,2842,8690.4,24698118.11
T00011604,TRD0037,TSLA,2022-02-22,2022-02-22 10:11:00,BUY,2276,817.51,1860653.59
T00011605,TRD0037,GOOGL,2024-03-21,2024-03-21 14:07:00,BUY,2306,1042.36,2403688.69
T00011606,TRD0037,MSFT,2024-05-06,2024-05-06 11:22:00,SELL,1379,4817.76,6643689.77
T00011607,TRD0037,MSFT,2022-01-03,2022-01-03 12:08:00,BUY,4626,1618.82,7488661.53
T00011608,TRD0037,RELIANCE,2024-09-19,2024-09-19 14:00:00,BUY,1654,2554.32,4224843.91
T00011609,TRD0037,TSLA,2025-02-12,2025-02-12 13:40:00,SELL,3547,926.24,3285372.44
T00011610,TRD0037,GOOGL,2022-07-15,2022-07-15 09:53:00,SELL,4405,992.04,4369933.87
T00011611,TRD0037,GOOGL,2023-07-10,2023-07-10 13:47:00,SELL,2839,1174.67,3334888.07
T00011612,TRD0037,TSLA,2023-02-09,2023-02-09 10:33:00,SELL,1913,503.63,963439.36
T00011613,TRD0037,RELIANCE,2021-11-16,2021-11-16 11:45:00,BUY,1170,1832.55,2144084.48
T00011614,TRD0037,MSFT,2021-10-06,2021-10-06 13:16:00,BUY,2970,1800.86,5348555.4
T00011615,TRD0037,RELIANCE,2023-02-27,2023-02-27 11:07:00,SELL,2882,1991.5,5739497.03
T00011616,TRD0037,GOOGL,2023-09-29,2023-09-29 14:01:00,SELL,1193,991.03,1182302.74
T00011617,TRD0037,MSFT,2022-01-07,2022-01-07 12:46:00,SELL,2552,1638.37,4181117.8
T00011618,TRD0037,MSFT,2024-03-28,2024-03-28 10:30:00,SELL,4432,4103.74,18187768.68
T00011619,TRD0037,GOOGL,2021-06-15,2021-06-15 09:47:00,SELL,966,695.49,671846.11
T00011620,TRD0037,AMZN,2021-07-22,2021-07-22 09:37:00,BUY,3168,650.01,2059240.9
T00011621,TRD0037,TSLA,2021-06-17,2021-06-17 13:19:00,SELL,1429,341.24,487625.94
T00011622,TRD0037,GOOGL,2022-01-11,2022-01-11 11:50:00,SELL,4354,656.44,2858159.9
T00011623,TRD0037,AAPL,2023-10-11,2023-10-11 12:42:00,SELL,714,1931.1,1378808.13
T00011624,TRD0037,RELIANCE,2025-09-08,2025-09-08 11:20:00,SELL,3746,2357.79,8832281.67
T00011625,TRD0037,AAPL,2023-10-02,2023-10-02 09:49:00,SELL,3187,1881.62,5996718.28
T00011626,TRD0037,HDFCBANK,2023-03-06,2023-03-06 10:58:00,SELL,3037,1521.48,4620743.31
T00011627,TRD0037,TSLA,2024-02-06,2024-02-06 12:11:00,SELL,1567,588.75,922563.45
T00011628,TRD0037,RELIANCE,2022-11-02,2022-11-02 09:44:00,BUY,2692,1689.53,4548202.37
T00011629,TRD0037,RELIANCE,2022-09-06,2022-09-06 14:38:00,SELL,3663,1556.03,5699751.97
T00011630,TRD0037,TSLA,2025-06-06,2025-06-06 10:42:00,SELL,520,1137.47,591482.8
T00011631,TRD0037,AMZN,2023-05-02,2023-05-02 09:15:00,BUY,1450,509.65,738997.07
T00011632,TRD0037,GOOGL,2025-07-16,2025-07-16 10:47:00,SELL,1357,1014.79,1377065.56
T00011633,TRD0037,MSFT,2024-01-26,2024-01-26 14:02:00,BUY,2636,3502.94,9233762.38
T00011634,TRD0037,HDFCBANK,2021-12-23,2021-12-23 09:51:00,SELL,3294,1654.69,5450552.87
T00011635,TRD0037,GOOGL,2021-09-21,2021-09-21 13:57:00,SELL,1471,645.68,949793.2
T00011636,TRD0037,HDFCBANK,2021-01-15,2021-01-15 10:57:00,SELL,3933,1146.94,4510920.94
T00011637,TRD0037,AMZN,2021-07-27,2021-07-27 09:29:00,BUY,1826,628.64,1147901.91
T00011638,TRD0037,RELIANCE,2021-02-15,2021-02-15 09:55:00,SELL,1434,1744.62,2501779.71
T00011639,TRD0037,TSLA,2022-12-21,2022-12-21 11:30:00,BUY,3255,553.93,1803040.05
T00011640,TRD0037,GOOGL,2025-05-26,2025-05-26 13:14:00,BUY,3591,1131.57,4063462.33
T00011641,TRD0037,AMZN,2022-11-30,2022-11-30 11:06:00,SELL,4303,437.91,1884344.32
T00011642,TRD0037,HDFCBANK,2021-11-18,2021-11-18 11:51:00,BUY,1179,1546.85,1823735.74
T00011643,TRD0037,RELIANCE,2025-04-04,2025-04-04 09:36:00,SELL,2389,2413.64,5766195.76
T00011644,TRD0037,HDFCBANK,2021-07-22,2021-07-22 11:39:00,BUY,2865,1112.0,3185881.64
T00011645,TRD0037,TSLA,2021-10-28,2021-10-28 11:31:00,BUY,3520,466.98,1643785.55
T00011646,TRD0037,AAPL,2024-06-20,2024-06-20 14:45:00,BUY,2034,2332.83,4744972.61
T00011647,TRD0037,HDFCBANK,2022-02-18,2022-02-18 10:44:00,SELL,3097,1563.32,4841608.59
T00011648,TRD0037,GOOGL,2022-12-30,2022-12-30 10:30:00,BUY,1346,996.99,1341952.38
T00011649,TRD0037,AAPL,2025-06-20,2025-06-20 12:43:00,BUY,4049,2874.12,11637292.97
T00011650,TRD0037,AAPL,2024-03-22,2024-03-22 14:18:00,SELL,4904,1840.39,9025256.66
T00011651,TRD0037,MSFT,2025-04-09,2025-04-09 12:45:00,SELL,4787,8840.51,42319498.93
T00011652,TRD0037,AAPL,2022-12-15,2022-12-15 11:55:00,BUY,589,1208.64,711890.21
T00011653,TRD0037,RELIANCE,2022-01-24,2022-01-24 13:23:00,SELL,710,1678.9,1192021.68
T00011654,TRD0037,TSLA,2022-11-07,2022-11-07 11:21:00,SELL,4466,550.39,2458038.34
T00011655,TRD0037,TSLA,2025-10-02,2025-10-02 14:16:00,SELL,824,810.52,667869.85
T00011656,TRD0037,GOOGL,2022-02-04,2022-02-04 12:14:00,SELL,1907,741.28,1413626.19
T00011657,TRD0037,AMZN,2024-06-06,2024-06-06 09:03:00,BUY,3246,769.17,2496728.42
T00011658,TRD0037,RELIANCE,2021-09-02,2021-09-02 11:34:00,SELL,1868,1596.05,2981412.33
T00011659,TRD0037,RELIANCE,2023-08-21,2023-08-21 10:03:00,SELL,3968,1792.35,7112059.29
T00011660,TRD0037,GOOGL,2025-10-28,2025-10-28 09:47:00,BUY,2299,790.13,1816507.87
T00011661,TRD0037,GOOGL,2022-06-14,2022-06-14 11:08:00,SELL,3076,886.08,2725582.58
T00011662,TRD0037,AMZN,2023-02-27,2023-02-27 09:22:00,BUY,3060,536.08,1640407.82
T00011663,TRD0037,MSFT,2025-02-20,2025-02-20 12:14:00,BUY,4716,8984.04,42368755.01
T00011664,TRD0037,AMZN,2024-08-15,2024-08-15 13:24:00,BUY,602,786.32,473363.43
T00011665,TRD0037,TSLA,2022-04-06,2022-04-06 12:06:00,BUY,1998,737.26,1473052.33
T00011666,TRD0037,GOOGL,2025-09-15,2025-09-15 11:49:00,SELL,2157,1003.26,2164037.01
T00011667,TRD0037,MSFT,2021-07-07,2021-07-07 09:40:00,BUY,2134,1951.43,4164346.75
T00011668,TRD0037,RELIANCE,2021-05-31,2021-05-31 11:41:00,BUY,1228,1601.25,1966339.36
T00011669,TRD0037,AAPL,2023-09-05,2023-09-05 14:54:00,BUY,767,1897.91,1455693.33
T00011670,TRD0037,RELIANCE,2022-11-21,2022-11-21 13:17:00,SELL,1448,1763.91,2554145.53
T00011671,TRD0037,TSLA,2025-06-19,2025-06-19 09:35:00,SELL,1412,1038.38,1466192.29
T00011672,TRD0037,HDFCBANK,2023-01-30,2023-01-30 13:48:00,BUY,4427,1476.42,6536090.3
T00011673,TRD0037,TSLA,2024-12-25,2024-12-25 13:38:00,SELL,2285,874.41,1998024.65
T00011674,TRD0037,GOOGL,2021-01-19,2021-01-19 14:58:00,SELL,1816,559.55,1016146.59
T00011675,TRD0037,AAPL,2025-03-28,2025-03-28 13:58:00,BUY,731,2732.78,1997663.07
T00011676,TRD0037,MSFT,2024-04-01,2024-04-01 09:04:00,SELL,1900,4073.34,7739338.05
T00011677,TRD0037,GOOGL,2024-12-19,2024-12-19 09:21:00,SELL,3441,1030.55,3546106.03
T00011678,TRD0037,AAPL,2023-06-15,2023-06-15 12:12:00,BUY,4927,1497.27,7377035.86
T00011679,TRD0037,AMZN,2024-02-02,2024-02-02 12:36:00,SELL,3468,663.71,2301753.44
T00011680,TRD0037,TSLA,2024-01-03,2024-01-03 12:31:00,BUY,4831,603.11,2913601.99
T00011681,TRD0037,AMZN,2022-10-10,2022-10-10 12:12:00,SELL,4952,413.64,2048334.2
T00011682,TRD0037,HDFCBANK,2024-05-13,2024-05-13 09:04:00,SELL,4161,2308.88,9607233.26
T00011683,TRD0037,RELIANCE,2025-06-20,2025-06-20 14:43:00,SELL,3946,2126.41,8390812.19
T00011684,TRD0037,HDFCBANK,2024-01-04,2024-01-04 14:17:00,SELL,3630,2411.27,8752919.32
T00011685,TRD0037,HDFCBANK,2022-04-29,2022-04-29 10:24:00,BUY,1121,1424.14,1596457.35
T00011686,TRD0037,GOOGL,2023-04-11,2023-04-11 13:44:00,BUY,4459,1110.37,4951120.09
T00011687,TRD0037,AAPL,2024-10-23,2024-10-23 09:47:00,SELL,532,2525.02,1343308.82
T00011688,TRD0037,AAPL,2024-07-25,2024-07-25 09:27:00,BUY,4115,2108.38,8675980.07
T00011689,TRD0037,RELIANCE,2023-08-15,2023-08-15 14:53:00,SELL,1211,1742.47,2110134.45
T00011690,TRD0037,GOOGL,2024-11-29,2024-11-29 13:26:00,SELL,4293,1215.19,5216802.93
T00011691,TRD0037,TSLA,2024-01-16,2024-01-16 10:20:00,SELL,4791,593.66,2844209.97
T00011692,TRD0037,MSFT,2022-06-14,2022-06-14 10:36:00,SELL,4102,2439.37,10006302.71
T00011693,TRD0037,AMZN,2025-09-12,2025-09-12 09:55:00,BUY,4611,854.82,3941578.64
T00011694,TRD0037,TSLA,2024-06-07,2024-06-07 09:49:00,BUY,2575,745.93,1920778.88
T00011695,TRD0037,HDFCBANK,2021-08-27,2021-08-27 10:30:00,SELL,4181,1241.58,5191034.71
T00011696,TRD0037,TSLA,2024-08-29,2024-08-29 14:31:00,BUY,1316,794.56,1045644.06
T00011697,TRD0037,HDFCBANK,2025-09-12,2025-09-12 10:26:00,BUY,4413,2504.8,11053682.67
T00011698,TRD0037,AMZN,2022-07-25,2022-07-25 11:01:00,SELL,4729,354.36,1675768.86
T00011699,TRD0037,HDFCBANK,2025-09-16,2025-09-16 09:50:00,SELL,2635,2468.77,6505201.7
T00011700,TRD0037,AMZN,2025-11-14,2025-11-14 11:41:00,SELL,4100,904.09,3706751.15
T00011701,TRD0037,AAPL,2022-01-03,2022-01-03 11:54:00,SELL,1607,1398.99,2248170.98
T00011702,TRD0037,RELIANCE,2024-07-17,2024-07-17 13:25:00,BUY,3902,1936.35,7555621.83
T00011703,TRD0037,MSFT,2023-10-26,2023-10-26 14:44:00,BUY,839,4330.94,3633661.78
T00011704,TRD0037,HDFCBANK,2021-05-27,2021-05-27 09:43:00,BUY,667,1270.59,847484.43
T00011705,TRD0037,AAPL,2025-10-30,2025-10-30 13:43:00,BUY,4790,3119.13,14940649.07
T00011706,TRD0037,RELIANCE,2023-04-28,2023-04-28 13:42:00,SELL,3588,1911.51,6858497.53
T00011707,TRD0037,AMZN,2025-07-14,2025-07-14 13:48:00,SELL,4616,850.76,3927087.8
T00011708,TRD0037,MSFT,2022-06-16,2022-06-16 10:22:00,BUY,3617,2441.64,8831405.02
T00011709,TRD0037,GOOGL,2025-04-01,2025-04-01 14:14:00,SELL,1587,902.31,1431964.27
T00011710,TRD0037,HDFCBANK,2024-10-10,2024-10-10 13:43:00,BUY,4119,2816.85,11602616.47
T00011711,TRD0037,GOOGL,2023-05-05,2023-05-05 09:26:00,BUY,2091,1065.68,2228333.06
T00011712,TRD0037,TSLA,2021-07-29,2021-07-29 10:56:00,BUY,3481,333.37,1160473.15
T00011713,TRD0037,AMZN,2021-09-14,2021-09-14 10:16:00,SELL,4269,576.48,2460985.93
T00011714,TRD0037,GOOGL,2025-10-31,2025-10-31 13:13:00,BUY,632,794.78,502303.32
T00011715,TRD0037,RELIANCE,2025-06-12,2025-06-12 11:19:00,SELL,4945,2102.06,10394699.34
T00011716,TRD0037,AAPL,2022-03-18,2022-03-18 09:04:00,BUY,541,1097.03,593494.81
T00011717,TRD0037,AMZN,2024-08-01,2024-08-01 12:32:00,SELL,4696,735.46,3453703.6
T00011718,TRD0037,RELIANCE,2025-09-26,2025-09-26 13:28:00,BUY,2839,2391.62,6789806.44
T00011719,TRD0037,AMZN,2024-08-07,2024-08-07 09:16:00,SELL,4045,740.73,2996261.38
T00011720,TRD0037,GOOGL,2023-04-18,2023-04-18 12:51:00,BUY,3082,1162.03,3581381.9
T00011721,TRD0037,HDFCBANK,2022-08-08,2022-08-08 12:30:00,BUY,1039,1373.75,1427328.6
T00011722,TRD0037,TSLA,2022-07-08,2022-07-08 11:28:00,SELL,1304,602.55,785723.46
T00011723,TRD0037,AAPL,2023-04-10,2023-04-10 12:36:00,SELL,4797,1385.49,6646177.68
T00011724,TRD0037,AAPL,2024-11-14,2024-11-14 10:40:00,SELL,2929,2665.3,7806653.23
T00011725,TRD0037,GOOGL,2022-09-26,2022-09-26 14:46:00,SELL,1192,1125.99,1342182.57
T00011726,TRD0037,GOOGL,2021-01-28,2021-01-28 13:18:00,BUY,2872,569.33,1635129.29
T00011727,TRD0037,MSFT,2025-09-30,2025-09-30 09:40:00,SELL,1365,9311.04,12709575.1
T00011728,TRD0037,RELIANCE,2024-11-05,2024-11-05 10:35:00,BUY,2541,2210.92,5617956.74
T00011729,TRD0037,AMZN,2025-03-27,2025-03-27 10:12:00,BUY,3311,757.98,2509658.49
T00011730,TRD0037,AMZN,2021-06-09,2021-06-09 12:38:00,BUY,4772,674.82,3220260.86
T00011731,TRD0037,MSFT,2024-08-20,2024-08-20 12:32:00,BUY,3109,4837.36,15039353.18
T00011732,TRD0037,MSFT,2025-10-10,2025-10-10 12:22:00,SELL,2655,9008.71,23918119.62
T00011733,TRD0037,RELIANCE,2023-08-29,2023-08-29 11:17:00,BUY,4860,1711.02,8315568.7
T00011734,TRD0037,RELIANCE,2024-06-25,2024-06-25 12:49:00,SELL,1075,1886.57,2028061.58
T00011735,TRD0037,TSLA,2021-11-01,2021-11-01 14:50:00,BUY,3623,484.33,1754742.3
T00011736,TRD0037,AMZN,2025-04-17,2025-04-17 10:45:00,SELL,1613,828.48,1336334.14
T00011737,TRD0037,RELIANCE,2025-06-04,2025-06-04 12:58:00,SELL,857,2078.71,1781455.57
T00011738,TRD0037,GOOGL,2025-09-29,2025-09-29 09:50:00,BUY,2898,922.92,2674618.32
T00011739,TRD0037,AMZN,2021-02-17,2021-02-17 11:06:00,SELL,2353,712.63,1676807.21
T00011740,TRD0037,HDFCBANK,2025-06-04,2025-06-04 09:02:00,SELL,4336,2962.98,12847470.04
T00011741,TRD0037,TSLA,2022-05-17,2022-05-17 13:54:00,SELL,4304,633.58,2726915.96
T00011742,TRD0037,AMZN,2025-03-13,2025-03-13 13:10:00,SELL,730,803.28,586392.53
T00011743,TRD0037,TSLA,2022-11-25,2022-11-25 10:14:00,BUY,2777,582.47,1617532.93
T00011744,TRD0037,RELIANCE,2025-03-26,2025-03-26 14:57:00,SELL,4738,2409.27,11415109.02
T00011745,TRD0037,AMZN,2024-11-19,2024-11-19 13:38:00,BUY,4429,816.79,3617551.53
T00011746,TRD0037,AMZN,2023-12-26,2023-12-26 13:30:00,SELL,3012,620.81,1869865.86
T00011747,TRD0037,MSFT,2024-03-25,2024-03-25 14:35:00,BUY,3409,4004.81,13652386.74
T00011748,TRD0037,TSLA,2024-04-15,2024-04-15 11:53:00,BUY,2358,707.73,1668829.57
T00011749,TRD0037,MSFT,2023-05-29,2023-05-29 09:03:00,BUY,590,3671.55,2166213.08
T00011750,TRD0037,GOOGL,2023-02-03,2023-02-03 12:06:00,BUY,951,1106.6,1052380.39
T00011751,TRD0037,AAPL,2022-11-24,2022-11-24 10:27:00,SELL,4526,1219.0,5517196.68
T00011752,TRD0037,HDFCBANK,2023-02-28,2023-02-28 12:10:00,BUY,2565,1540.57,3951561.9
T00011753,TRD0037,AMZN,2022-01-21,2022-01-21 13:48:00,BUY,2336,589.29,1376574.13
T00011754,TRD0037,RELIANCE,2023-11-10,2023-11-10 09:31:00,BUY,1084,1698.2,1840853.24
T00011755,TRD0037,HDFCBANK,2021-03-29,2021-03-29 11:09:00,SELL,662,1348.74,892866.58
T00011756,TRD0037,HDFCBANK,2022-02-22,2022-02-22 13:42:00,SELL,500,1546.09,773047.26
T00011757,TRD0037,HDFCBANK,2025-01-27,2025-01-27 11:14:00,BUY,3697,2662.34,9842668.96
T00011758,TRD0037,GOOGL,2022-08-09,2022-08-09 09:22:00,SELL,682,983.8,670951.33
T00011759,TRD0037,AAPL,2021-05-07,2021-05-07 11:56:00,BUY,4861,1774.24,8624600.81
T00011760,TRD0037,TSLA,2021-01-13,2021-01-13 13:11:00,BUY,4652,360.54,1677242.23
T00011761,TRD0037,AMZN,2021-12-06,2021-12-06 12:27:00,BUY,1534,617.9,947862.76
T00011762,TRD0037,AAPL,2022-12-16,2022-12-16 10:30:00,SELL,2646,1220.61,3229743.4
T00011763,TRD0037,TSLA,2025-02-20,2025-02-20 10:55:00,BUY,2633,957.19,2520286.32
T00011764,TRD0037,GOOGL,2021-07-05,2021-07-05 14:09:00,SELL,1046,627.72,656590.77
T00011765,TRD0037,MSFT,2024-06-28,2024-06-28 13:48:00,SELL,2355,5151.5,12131790.55
T00011766,TRD0037,GOOGL,2025-03-19,2025-03-19 09:17:00,BUY,4172,946.02,3946811.4
T00011767,TRD0037,AMZN,2022-11-02,2022-11-02 11:39:00,BUY,4802,423.76,2034889.38
T00011768,TRD0037,MSFT,2025-02-28,2025-02-28 13:54:00,BUY,3532,9307.55,32874276.26
T00011769,TRD0037,HDFCBANK,2024-11-29,2024-11-29 10:22:00,BUY,4542,3036.13,13790123.75
T00011770,TRD0037,GOOGL,2024-11-04,2024-11-04 10:58:00,SELL,1318,1082.63,1426907.43
T00011771,TRD0037,RELIANCE,2021-06-01,2021-06-01 13:43:00,BUY,1460,1664.58,2430285.13
T00011772,TRD0037,TSLA,2024-06-04,2024-06-04 13:34:00,SELL,1454,747.69,1087138.08
T00011773,TRD0037,AMZN,2021-07-29,2021-07-29 12:06:00,SELL,2039,629.25,1283032.55
T00011774,TRD0037,MSFT,2021-11-04,2021-11-04 12:47:00,BUY,1216,1953.92,2375961.52
T00011775,TRD0037,HDFCBANK,2023-10-03,2023-10-03 13:55:00,SELL,3090,2050.25,6335269.46
T00011776,TRD0037,AAPL,2023-07-06,2023-07-06 10:09:00,BUY,2775,1395.85,3873495.46
T00011777,TRD0037,AMZN,2025-05-29,2025-05-29 09:59:00,SELL,750,772.26,579194.33
T00011778,TRD0037,GOOGL,2025-10-29,2025-10-29 09:35:00,SELL,810,803.9,651156.38
T00011779,TRD0037,MSFT,2023-08-14,2023-08-14 09:37:00,SELL,2926,4833.59,14143074.57
T00011780,TRD0037,MSFT,2023-09-14,2023-09-14 09:58:00,SELL,2198,4628.38,10173171.65
T00011781,TRD0037,MSFT,2023-01-03,2023-01-03 14:35:00,SELL,1584,3085.94,4888135.15
T00011782,TRD0037,AMZN,2022-01-24,2022-01-24 10:55:00,BUY,3442,579.7,1995336.65
T00011783,TRD0037,HDFCBANK,2025-05-20,2025-05-20 13:40:00,BUY,961,3187.12,3062825.65
T00011784,TRD0037,HDFCBANK,2021-04-19,2021-04-19 14:05:00,SELL,2192,1297.66,2844481.49
T00011785,TRD0037,GOOGL,2021-07-21,2021-07-21 11:47:00,BUY,4377,565.57,2475482.04
T00011786,TRD0037,AMZN,2023-12-19,2023-12-19 13:01:00,BUY,2785,555.39,1546771.12
T00011787,TRD0037,RELIANCE,2023-03-24,2023-03-24 13:23:00,SELL,2567,1849.64,4748037.44
T00011788,TRD0037,AMZN,2024-07-17,2024-07-17 11:15:00,SELL,1594,734.38,1170597.17
T00011789,TRD0037,AAPL,2024-01-18,2024-01-18 13:37:00,SELL,767,2082.82,1597520.61
T00011790,TRD0037,TSLA,2025-01-27,2025-01-27 13:11:00,BUY,3329,936.85,3118764.75
T00011791,TRD0037,AMZN,2021-07-13,2021-07-13 11:16:00,SELL,3771,647.79,2442827.74
T00011792,TRD0037,HDFCBANK,2022-06-02,2022-06-02 11:02:00,SELL,2787,1499.52,4179168.13
T00011793,TRD0037,TSLA,2023-04-03,2023-04-03 12:31:00,BUY,4675,525.2,2455332.13
T00011794,TRD0037,AMZN,2022-08-08,2022-08-08 10:34:00,SELL,1384,378.94,524452.36
T00011795,TRD0037,AMZN,2024-03-08,2024-03-08 14:06:00,BUY,1731,822.39,1423549.97
T00011796,TRD0037,TSLA,2021-05-26,2021-05-26 13:34:00,BUY,1356,349.73,474230.2
T00011797,TRD0037,AAPL,2022-01-10,2022-01-10 11:18:00,BUY,3150,1366.66,4304983.07
T00011798,TRD0037,MSFT,2024-09-10,2024-09-10 13:02:00,SELL,3831,5049.25,19343665.01
T00011799,TRD0037,AAPL,2024-05-06,2024-05-06 10:52:00,SELL,4578,2026.45,9277102.25
T00011800,TRD0037,GOOGL,2024-05-16,2024-05-16 12:22:00,BUY,4026,979.11,3941908.07
T00011801,TRD0037,GOOGL,2023-09-26,2023-09-26 11:06:00,BUY,2844,1002.37,2850735.09
T00011802,TRD0037,TSLA,2021-11-25,2021-11-25 14:13:00,BUY,2833,553.32,1567556.92
T00011803,TRD0037,TSLA,2023-11-02,2023-11-02 11:14:00,SELL,2312,580.51,1342137.78
T00011804,TRD0037,HDFCBANK,2023-03-20,2023-03-20 09:15:00,BUY,1001,1481.97,1483456.47
T00011805,TRD0037,RELIANCE,2021-02-12,2021-02-12 11:45:00,SELL,1248,1697.66,2118674.76
T00011806,TRD0037,HDFCBANK,2024-10-28,2024-10-28 09:24:00,BUY,3607,3096.91,11170540.19
T00011807,TRD0037,AMZN,2023-07-03,2023-07-03 13:16:00,SELL,1873,465.09,871104.46
T00011808,TRD0037,AAPL,2023-12-13,2023-12-13 11:55:00,BUY,4194,1883.0,7897302.62
T00011809,TRD0037,RELIANCE,2023-06-20,2023-06-20 13:19:00,SELL,4377,1643.05,7191632.24
T00011810,TRD0037,HDFCBANK,2025-04-14,2025-04-14 12:27:00,BUY,1040,3285.23,3416638.07
